tenure,monthly_charges,support_calls,usage_score,satisfaction,contract_type,payment_method,gender,total_charges,customer_id,churn
83.64685347268178,226.07572157539389,5.2284448730445,488.9578374057292,32.11286491667434,One year,Electronic Check,Female,18910.522756347775,CUST01056,0
104.51833220925576,227.78308415499538,4.587616723614874,384.6729178961279,33.346209746464865,Month-to-month,Electronic Check,Female,23807.50806136067,CUST01057,0
102.04788853980864,240.38254747689606,10.075000503428718,498.4216897608074,44.51538876295045,Month-to-month,Electronic Check,Female,24530.531411837546,CUST01058,1
64.47196135033434,307.30793894878843,1.8589474123501173,413.96081891467435,36.89874835539976,One year,Bank Transfer,Female,19812.745562557193,CUST01059,1
55.534959785490834,197.49855020574458,5.789910409852749,470.44276391924694,37.780960696030725,Two year,Mailed Check,Female,10968.074043368768,CUST01060,0
56.21495869131078,295.69579502992144,4.3541723112767325,319.5626113784499,34.49536871898084,Two year,Bank Transfer,Male,16622.52690280133,CUST01061,1
47.24206258958574,239.55994526726238,6.332898884215145,397.6297598651548,17.07625660921093,One year,Credit Card,Female,11317.305928273745,CUST01062,0
80.76578013355673,179.30289696648063,5.807201400433741,278.8979233325719,37.86518834248912,Month-to-month,Mailed Check,Male,14481.53835370455,CUST01063,0
78.86192857617307,289.26011179349643,6.433251350903921,491.66990783059657,34.83217588207299,Month-to-month,Electronic Check,Female,22811.610276194555,CUST01064,1
81.1741111751458,233.08080207808925,6.946273280439515,555.2530216492753,11.518170884521828,One year,Bank Transfer,Female,18920.12694067897,CUST01065,0
80.48425112297026,206.31918482672995,5.830518610635377,284.0986870879055,21.892439182965838,Month-to-month,Electronic Check,Female,16605.44508308105,CUST01066,0
81.60387998289093,214.8114528314628,7.20417392433721,435.0753165389791,12.440235933369525,Month-to-month,Electronic Check,Male,17529.448015809125,CUST01067,0
50.50645282287684,273.8352068107422,4.37737366254525,367.30306264458613,37.818552532127335,Month-to-month,Credit Card,Female,13830.444954029474,CUST01068,0
58.080886422563765,271.6406837864722,8.746445423823033,285.1733845428164,36.934230544582,Month-to-month,Mailed Check,Female,15777.131702749652,CUST01069,1
64.87116906515908,169.41113461953583,6.275400170453073,461.33112090105345,33.7834035763762,Month-to-month,Credit Card,Female,10989.898355424333,CUST01070,0
52.59130286361248,177.83845532860147,5.827733769816032,309.77882418533204,33.14343721480904,Month-to-month,Credit Card,Female,9352.7560649835,CUST01071,0
66.61074715974354,174.205506304636,4.933389524226579,335.2701288692611,43.538679262363296,Month-to-month,Credit Card,Male,11603.958934293218,CUST01072,0
75.58980317363643,236.60607630538578,6.17190856242774,385.1563403702252,20.101120397969076,Month-to-month,Electronic Check,Female,17885.006737610514,CUST01073,0
72.9374837370213,200.39836634406436,7.98858469892213,280.5073242687108,27.35695969678804,Two year,Credit Card,Male,14616.55258614583,CUST01074,1
65.67453542774996,226.1241480607591,5.06521185875875,448.1095534540161,28.70430916866188,Month-to-month,Credit Card,Female,14850.598372886101,CUST01075,0
78.27243946824088,292.4121814174535,5.939411337930318,271.8486602651962,21.35017974803988,Month-to-month,Mailed Check,Male,22887.814769773897,CUST01076,0
58.11547857760622,299.23922835897173,4.639069800501459,163.66230071233923,37.87417736543589,One year,Mailed Check,Male,17390.430965275238,CUST01077,0
58.528481065867204,202.11895050777756,7.330852640343852,435.8347881333815,11.007646342814967,Month-to-month,Credit Card,Female,11829.71516784741,CUST01078,0
57.33100926014196,237.2411413778363,5.4636977640191375,278.5367368470855,35.1643667567537,Two year,Mailed Check,Female,13601.274073219382,CUST01079,0
97.18934526196007,269.9023144060835,9.748800529850097,523.3006164431805,31.824260434019326,One year,Mailed Check,Male,26231.62922181495,CUST01080,1
70.68735252461225,170.3174879139648,5.535844022415839,505.83480975621643,40.567579418320065,Month-to-month,Credit Card,Female,12039.292309280818,CUST01081,0
66.90347445483465,203.82959179928946,5.985177221961529,293.17770282410845,20.08223698217683,Month-to-month,Electronic Check,Female,13636.907888083137,CUST01082,0
74.59814263984677,246.67173179933374,8.684918654344493,474.53888436216636,38.91412373466805,Two year,Credit Card,Female,18401.253033984725,CUST01083,1
103.64150100867957,184.36875897096374,5.517532507626547,199.6832891285465,22.77653199419719,Two year,Mailed Check,Male,19108.25491885814,CUST01084,0
76.77935568546155,208.74091552032377,5.5293519220324825,402.76788755280205,25.578951717268904,Month-to-month,Electronic Check,Female,16026.99299884382,CUST01085,0
47.745120500741976,223.69346668015487,6.3166989346938625,349.27652730908335,30.806316939190967,One year,Bank Transfer,Female,10680.271521872704,CUST01086,0
103.00164615371125,253.4095955391894,6.066336922727183,408.5734932295881,21.13836573460881,Month-to-month,Electronic Check,Female,26101.605491682672,CUST01087,0
48.46213764686459,148.9042467284874,5.652214074487988,496.33544254161313,29.68481310461311,Two year,Mailed Check,Male,7216.218101158644,CUST01088,0
59.89121747053243,226.45352161857483,5.152183388453642,597.3647194887806,28.34719219223998,Month-to-month,Electronic Check,Female,13562.577110225982,CUST01089,0
64.10762730711207,263.2044029443192,3.5687972814470306,307.26793301406457,41.57017592169276,Two year,Credit Card,Male,16873.409769545367,CUST01090,0
49.17678080422115,204.14233071420242,5.427208275953506,265.95354978901645,25.281470375126172,One year,Bank Transfer,Female,10039.062650395155,CUST01091,0
84.65895384444144,290.93185798812596,7.298919512074917,107.237014230116,43.606671353890135,One year,Bank Transfer,Male,24629.986737294348,CUST01092,1
87.16829926487935,279.2124487299621,6.777163868428611,154.3404210865118,28.864386422161882,Month-to-month,Bank Transfer,Female,24338.47428937312,CUST01093,1
76.5205446459298,293.6970885457446,4.33572635127102,522.4990648404573,30.313827629688813,Month-to-month,Mailed Check,Female,22473.861176444247,CUST01094,0
93.32475127279164,288.40397778727487,5.073092700246352,250.68761847046358,27.699649527310967,Month-to-month,Mailed Check,Male,26915.229493081155,CUST01095,1
104.42477294129512,116.7125360445811,5.046285018529724,392.4377096374153,41.121706627740394,Month-to-month,Bank Transfer,Male,12187.680075858103,CUST01096,0
97.33569217984328,295.89334803703105,5.162704412188456,320.83351336361636,39.44826084962784,Month-to-month,Electronic Check,Male,28800.983842595688,CUST01097,1
91.49889568372188,226.73135878372602,5.505748636209004,416.9671703727098,26.244477301303156,One year,Bank Transfer,Female,20745.668945580666,CUST01098,0
63.107224192042196,95.67304148055524,6.04355904949519,214.29613261949117,21.900828820591975,Month-to-month,Electronic Check,Female,6037.660077847952,CUST01099,0
129.6114831867681,172.57518256597572,5.792120840395428,568.7314057169114,35.89288254508813,Month-to-month,Electronic Check,Female,22367.7253736034,CUST01100,0
66.42581290820522,181.8969787786255,5.584237440079842,437.87562247510385,23.372640898747143,Two year,Mailed Check,Female,12082.654680916752,CUST01101,0
63.12975082278231,318.60890938972597,2.8572492048757168,255.82942577999842,39.04846049148005,Two year,Electronic Check,Male,20113.70105969183,CUST01102,0
76.6148640787782,152.84766023601676,4.9950663613382655,531.1064771720825,39.592713026682844,Two year,Bank Transfer,Female,11710.402713741696,CUST01103,0
80.97613935442433,155.54940308515953,5.362298282735065,316.64495449264217,36.87115997560955,Two year,Mailed Check,Female,12595.7901407214,CUST01104,0
44.14439133613457,83.04543992662232,6.3928125735268635,195.78642135154178,29.8794172594215,Month-to-month,Credit Card,Female,3665.99039880227,CUST01105,0
96.32103171889746,225.2360636879937,5.611011395644864,488.1216558086015,35.78605721873548,Month-to-month,Credit Card,Female,21694.97003473085,CUST01106,0
95.05071987538976,240.284225940565,6.113744706811724,214.25251434101747,20.908591201194866,One year,Mailed Check,Female,22839.188650351505,CUST01107,0
65.90028333211143,201.90377776274818,6.166253688049213,463.76368355095747,20.367767254759883,One year,Bank Transfer,Female,13305.516160388765,CUST01108,0
88.91084225060933,163.66520763139007,5.9791010964175255,590.6104387097093,20.02753606221767,Month-to-month,Credit Card,Female,14551.611457627747,CUST01109,0
85.92625716868396,295.84054113292444,5.054480705693396,307.5902448749435,37.92934697388583,Two year,Credit Card,Male,25420.47041831029,CUST01110,1
56.55216979453249,197.33379107253003,6.876221398804017,626.0227997006642,30.161135814522485,Month-to-month,Electronic Check,Female,11159.654058932518,CUST01111,0
93.36739055124676,216.33784406315496,7.442851353579935,371.97944787002683,9.975507367012193,Month-to-month,Electronic Check,Female,20198.89997765931,CUST01112,0
76.06420763412395,198.83577273430876,6.806961795483419,421.45690798256686,11.946086862369068,Month-to-month,Bank Transfer,Female,15124.285502353943,CUST01113,0
95.23555987677778,148.24467479756132,5.491275007339958,468.78024076316916,22.789370528492043,One year,Mailed Check,Female,14118.164603096602,CUST01114,0
79.31835609843952,139.9652749700591,7.274147917853638,366.5347842805278,36.44252998802034,One year,Bank Transfer,Male,11101.815521491153,CUST01115,0
52.63736441606368,90.83394662705136,6.2602833667834865,517.211067180266,29.59988251336721,Month-to-month,Mailed Check,Male,4781.259549957381,CUST01116,0
110.39084853988663,369.2387703378297,10.323214984510733,594.4574351705721,41.457083928380804,Two year,Credit Card,Male,40760.58117141734,CUST01117,1
74.96114344016361,304.49555863131604,3.2470103668100894,411.5806618808059,39.041286336294704,Month-to-month,Electronic Check,Male,22825.33524745483,CUST01118,1
62.819155373231425,167.25779544018866,6.355353872499077,422.4361151790107,24.974977137478405,Month-to-month,Bank Transfer,Male,10506.99343914137,CUST01119,0
59.693097841940215,164.92116533000242,6.948516924544214,406.78274690241017,38.50143658985813,Two year,Bank Transfer,Male,9844.655258250634,CUST01120,0
64.05373093706794,277.63695520292185,8.176698481820008,258.22753559635566,30.706160450107266,Two year,Mailed Check,Female,17783.682826754743,CUST01121,1
45.696133237295626,118.0313949522579,5.037191304755867,236.9364973778522,27.721803174351507,Two year,Mailed Check,Male,5393.57834992224,CUST01122,0
46.26560116522718,267.49065308255723,7.765140483793298,392.4583842455378,22.49277063131607,Two year,Bank Transfer,Male,12375.61587094374,CUST01123,1
82.60251882155848,236.48075573731597,9.341863818964574,273.34591335649935,36.2232730787409,One year,Mailed Check,Female,19533.906076728017,CUST01124,1
60.49858268417913,307.8394984285068,5.728693182739705,445.308337462839,42.02811805650322,One year,Bank Transfer,Male,18623.853349133246,CUST01125,0
44.60304355219387,323.6622253531328,5.860681778359862,404.5829433321991,23.79606237685237,Month-to-month,Bank Transfer,Female,14436.320333625768,CUST01126,0
93.12594480386866,267.46075878482736,10.108522041744113,414.07390020605027,35.81595722968337,Month-to-month,Bank Transfer,Female,24907.535859796662,CUST01127,1
97.3670764223646,220.4062808614279,5.309377832302892,204.7392864146406,34.468234987705614,Month-to-month,Credit Card,Male,21460.315192603808,CUST01128,0
101.12919056486686,133.8295074829544,6.1469903119432505,314.74374275543573,35.936120481984894,Month-to-month,Mailed Check,Female,13534.069765445971,CUST01129,0
78.30788303634779,308.5746834678656,8.839551355129526,357.7417089661275,33.793943695751196,One year,Electronic Check,Male,24163.830220979664,CUST01130,1
87.75659076648293,188.5934158618647,4.8052470558413845,354.69002115427713,35.84776373713005,Month-to-month,Electronic Check,Male,16550.315217042793,CUST01131,0
40.09265447628791,263.05529037328677,5.933151065735009,285.67175537987754,20.21434883346393,Month-to-month,Mailed Check,Female,10546.584865095772,CUST01132,0
54.1515456602977,294.5082743407231,5.000994167943187,393.4262930799127,34.73519659225645,Month-to-month,Bank Transfer,Female,15948.07826529715,CUST01133,1
44.075209990175836,298.54338200918914,3.081032676421973,423.61234345152496,33.56514904610247,One year,Electronic Check,Male,13158.362253232293,CUST01134,1
87.2367617517335,178.29424379386387,3.9307142050103234,298.92811629322006,33.46417505366584,Month-to-month,Electronic Check,Female,15553.812467550792,CUST01135,0
100.55383761816887,130.06346824169438,6.841381341357732,181.25620109927007,34.39328926668314,Two year,Mailed Check,Female,13078.380865631201,CUST01136,0
60.57233300348956,54.787691411948444,7.59257749260119,385.91262917214266,39.597599576218045,Month-to-month,Electronic Check,Male,3318.6182886969664,CUST01137,0
51.19461554098474,110.01138001264282,5.381833172324043,434.47250490682165,25.70302577426686,Month-to-month,Bank Transfer,Male,5631.990304880423,CUST01138,0
51.14596111851712,197.84032516924836,5.275525330989785,394.3492999468929,34.726462383635095,One year,Mailed Check,Female,10118.73357878116,CUST01139,0
88.58878144221461,244.1292031453371,4.34336309047952,460.8967998371519,44.0455226735733,Two year,Bank Transfer,Male,21627.10862110428,CUST01140,0
79.8963230878357,271.05788668803996,4.91232779359021,384.0146551946889,44.03056709814315,Month-to-month,Electronic Check,Male,21656.5284903336,CUST01141,0
66.53474364111797,312.23964725079503,1.8893116084059969,282.47892693426155,39.91301766808381,One year,Electronic Check,Male,20774.784884424753,CUST01142,1
61.81772866808082,179.26665415054435,5.890598900460516,467.16828084977936,38.69650073632915,One year,Bank Transfer,Male,11081.857385513034,CUST01143,0
75.62601888222844,221.4245514522289,4.718961025910039,385.7627991820466,29.354452011823703,Month-to-month,Credit Card,Male,16745.457309115227,CUST01144,0
36.90856770361537,117.8402976603054,5.239466588824326,497.49475623530907,26.32365850097836,Two year,Electronic Check,Male,4349.31660440957,CUST01145,0
99.78934708905074,225.729476267121,9.216357657088725,511.6614734632334,38.09364434283768,One year,Credit Card,Male,22525.397055449375,CUST01146,1
75.36029748084738,235.79750590974126,4.395788507157459,612.8869231503014,33.234155848414844,One year,Electronic Check,Female,17769.77019059997,CUST01147,0
79.2673517944051,188.15961079937557,6.3072671990533,251.3439504826303,15.99310501389082,Two year,Credit Card,Male,14914.914062732449,CUST01148,0
70.63775830610571,195.5438480420662,6.502267757906077,448.11240885628274,27.71365313947591,Two year,Credit Card,Female,13812.779076241335,CUST01149,0
55.634334925483024,203.91006720863473,5.433834925682,403.0414372597843,31.00029248622353,One year,Credit Card,Female,11344.400973762939,CUST01150,0
80.67558946144595,209.8000673455696,4.463206658942959,285.3879497535903,32.606907736409745,Two year,Bank Transfer,Female,16925.744102154888,CUST01151,0
76.56694775499597,221.73341773658655,5.451342713211014,392.0571492774242,26.633037913825248,One year,Credit Card,Male,16977.451011373916,CUST01152,0
81.60126614877834,135.02074396613486,4.649118841314632,221.31738524157464,30.368132889768976,One year,Credit Card,Male,11017.863663986627,CUST01153,0
59.142214452309744,300.0166078723401,3.2039710825369756,422.80658202609385,30.159446143254087,One year,Credit Card,Female,17743.64656204046,CUST01154,1
21.404641854723288,126.44859125922474,6.107711603452229,329.3730004587482,31.862903985332984,One year,Electronic Check,Male,2706.586808937999,CUST01155,0
62.66169589046229,268.7582094532835,4.652799458246069,498.1965824241739,37.67548728741666,Month-to-month,Credit Card,Female,16840.845188826817,CUST01156,0
66.4958399302683,173.66610656374746,5.024642605877487,421.3603006756375,39.83031024138825,Two year,Electronic Check,Male,11548.073623375869,CUST01157,0
90.75899644950124,294.36652518189067,4.007391702494639,373.2706758165935,32.59291863703754,Two year,Credit Card,Male,26716.41041383523,CUST01158,1
50.463265829263115,329.8050680019142,9.65916602677893,310.8246995020739,38.466966476259955,Month-to-month,Credit Card,Female,16643.040818418795,CUST01159,1
92.91804909416425,123.3346171090316,5.318309253825381,324.86101459588656,35.665030604642126,Two year,Bank Transfer,Female,11460.012007546948,CUST01160,0
73.61768989375395,224.38803856999493,5.97731591763876,469.6423025689395,21.601874926067897,Month-to-month,Electronic Check,Female,16518.929039313585,CUST01161,0
56.743696179619185,158.34302012225112,5.453717493063998,411.0473608610115,22.471921927577185,Month-to-month,Credit Card,Male,8984.968225980345,CUST01162,0
109.87879448230518,171.37838672779114,5.530687159248708,244.6137707616563,35.32039314812513,One year,Electronic Check,Female,18830.85053397198,CUST01163,0
74.13235504569114,219.34262628269175,5.045775603644733,156.791732892174,28.483439974698122,Month-to-month,Electronic Check,Male,16260.38544824285,CUST01164,0
107.29640506686212,295.13783428324734,10.141604923810114,411.53898933912717,34.03295322987247,Two year,Mailed Check,Male,31667.228617811732,CUST01165,1
71.49397204694017,237.48700032866827,4.801758873854061,299.65103477271924,27.312463497993026,Two year,Bank Transfer,Male,16978.88896300948,CUST01166,0
77.97464809938663,288.4898701343059,5.542705782526952,316.05755799594937,36.89926998946069,Month-to-month,Bank Transfer,Female,22494.896103960247,CUST01167,0
63.853186897070884,228.36863068422034,9.877896215257755,469.5957957825156,37.163070721913755,Month-to-month,Bank Transfer,Female,14582.064856507677,CUST01168,1
74.41523010224046,172.67852511183074,4.687073651760749,350.89764809819013,40.05379706034836,Month-to-month,Mailed Check,Female,12849.912179912391,CUST01169,0
84.91005819663853,177.99169183936172,6.584730774373479,305.4477788867189,39.73512344523409,One year,Mailed Check,Male,15113.284912598356,CUST01170,0
72.75129005617822,260.6454640965693,6.227961351087901,386.50027878315484,27.174672207077514,Two year,Bank Transfer,Male,18962.2937603167,CUST01171,0
65.43853716360837,106.55943749111475,5.87764619960594,403.19718316962,34.82677815547089,One year,Mailed Check,Female,6973.093710395516,CUST01172,0
86.97650487559989,253.05103518778395,5.2608457385438445,304.5703165999049,32.616809759204166,Month-to-month,Mailed Check,Male,22009.49459578589,CUST01173,0
62.389766324621505,248.96721530823396,8.199858247490011,470.5555907631517,32.51967001086966,One year,Mailed Check,Male,15533.006385572447,CUST01174,1
58.81819274940463,193.85576822446336,5.002645542675978,431.9797275077576,37.10527631613218,Month-to-month,Bank Transfer,Female,11402.245941010395,CUST01175,0
108.5861355605087,268.6269960010992,5.0413059096929995,215.7012664588368,25.027083640767444,One year,Bank Transfer,Female,29169.167402987583,CUST01176,0
103.07151589819651,300.51336970550665,4.186752680978596,551.5364347645724,37.91422025316206,Month-to-month,Bank Transfer,Female,30974.368563221735,CUST01177,1
102.04951364070452,173.65688262321822,6.001590935918765,545.9796982302632,22.64415067480852,One year,Mailed Check,Male,17721.600412060332,CUST01178,0
77.14033318077279,193.33816598770036,6.578485555042666,484.7682144335174,17.879562965877646,Month-to-month,Bank Transfer,Male,14914.170540850759,CUST01179,0
60.169187893632255,211.51503892159067,10.549734686845136,269.5386174329807,41.55799935545096,Two year,Mailed Check,Male,12726.688119202128,CUST01180,1
71.23692788948988,133.49738392236145,6.22225064045869,340.72293525263245,24.92186445023211,Month-to-month,Credit Card,Male,9509.943511912808,CUST01181,0
48.055485813448335,123.64069260790292,6.907122490821662,403.9230425790526,41.18852462652658,One year,Mailed Check,Male,5941.613549584005,CUST01182,0
36.15859494730726,223.61133917190043,5.317780572163786,421.5229095205026,26.419501594207073,Two year,Electronic Check,Female,8085.471838741688,CUST01183,0
65.62781850110146,195.83712560429188,5.004270778285976,263.1458032125118,35.948604588753064,Month-to-month,Bank Transfer,Male,12852.363334935877,CUST01184,0
50.742772678426,199.26126129450103,5.53004464102378,455.3624608590125,25.96668394041594,Two year,Bank Transfer,Male,10111.068885483312,CUST01185,0
99.86655960437727,313.87359142143623,9.463277417260002,434.2668780674904,36.46569734170226,One year,Electronic Check,Male,31345.47572592882,CUST01186,1
55.32352771993633,111.61262212437498,5.276695480343965,292.1085597420375,39.203625169575076,Month-to-month,Mailed Check,Female,6174.803993992638,CUST01187,0
53.07534663643579,337.81767617335197,8.126908017586475,431.4281513863927,33.835408029304936,Month-to-month,Credit Card,Female,17929.79026281587,CUST01188,1
89.9525997934086,211.4673954897743,5.188590330787441,301.95913246555426,44.13416166764483,One year,Electronic Check,Female,19022.041995846124,CUST01189,0
76.97268297692042,155.3539155732455,4.088748435388564,294.5779935754787,36.58300122250375,Month-to-month,Electronic Check,Male,11958.007692642686,CUST01190,0
92.69967199517762,288.53820794667337,8.991171731705261,553.526862232547,35.42576586624921,One year,Mailed Check,Female,26747.397234732976,CUST01191,1
113.93676604820287,265.3018329548058,8.390076548589894,349.19725528176264,28.413610834417828,Month-to-month,Bank Transfer,Female,30227.632873531104,CUST01192,1
96.00931821299565,247.89489510970634,4.248873482980803,381.42612612269255,38.9835484660737,One year,Mailed Check,Female,23800.219867964977,CUST01193,0
91.19779355032756,179.39994607612027,4.977426815126195,406.5826818475836,38.7605963488936,Month-to-month,Electronic Check,Male,16360.879245189913,CUST01194,0
91.07310095127389,170.7368765034381,5.7288265578851085,397.54595645509613,39.043513510343054,Two year,Electronic Check,Female,15549.536789902802,CUST01195,0
104.16914064839091,220.81343336636178,5.489157646631483,317.1054782014972,26.394094819911537,Two year,Bank Transfer,Male,23001.945597394635,CUST01196,0
107.07937010229942,180.39709006189483,4.964715517432955,315.0207863813963,39.05521961626277,Two year,Bank Transfer,Male,19316.806772115477,CUST01197,0
53.371279154677005,256.2809572076469,9.055082399717897,153.13216863343828,34.458044802569525,One year,Bank Transfer,Female,13678.042509157154,CUST01198,1
48.86429430936717,288.5052794578712,8.242652796087082,519.2013514218186,34.04422348549971,Month-to-month,Mailed Check,Male,14097.60688523564,CUST01199,1
73.89827898465967,376.38167444965273,10.246027901074976,450.94577862128784,36.166766242046336,One year,Bank Transfer,Female,27813.957983193788,CUST01200,1
82.75597614751412,89.09779922015078,5.51981443834009,446.7024826117681,23.68099989093593,Month-to-month,Electronic Check,Male,7373.3753470588,CUST01201,0
57.75549898160677,255.36968927933958,6.8200897264591545,444.5724034346931,14.35965840396403,Month-to-month,Electronic Check,Female,14749.003829106134,CUST01202,0
66.88534526332222,144.67660780945442,5.747783560762297,447.436451095017,34.625406256914594,Month-to-month,Credit Card,Female,9676.74486486162,CUST01203,0
38.21368658116486,206.6510950265331,4.053006525538534,470.7585333928718,39.00015575254676,Month-to-month,Mailed Check,Female,7896.9001769984525,CUST01204,0
94.16803596661069,219.775944615753,6.149140472997901,529.9581188122904,33.017679517719635,One year,Credit Card,Male,20695.869057172065,CUST01205,0
60.07849778684523,107.1316677811854,3.6602452225881916,456.9304774874908,36.59958015228699,One year,Electronic Check,Female,6436.309665692986,CUST01206,0
76.72242397657145,78.94066548387293,6.313437464148702,380.7927879819479,35.03924745811858,Month-to-month,Credit Card,Male,6056.519206246399,CUST01207,0
76.30379953126811,250.36694055695506,6.629754065229406,291.8062425324436,19.58386159875149,Month-to-month,Electronic Check,Female,19103.94884151482,CUST01208,0
95.20091330638067,227.39901349013454,5.254549027285907,348.58853883527985,27.199454166797032,Two year,Credit Card,Male,21648.593769230785,CUST01209,0
66.46425356460462,240.31587951587917,4.026792348365477,567.5595053683928,31.01026375212911,Month-to-month,Bank Transfer,Male,15972.415551744367,CUST01210,0
107.3096232323063,201.3275721121818,5.140905910850109,344.5523790974506,32.09775751973797,Month-to-month,Credit Card,Female,21604.385909633205,CUST01211,0
98.41387793286216,266.52694358412265,9.942806999270246,473.1658879741641,41.464390809117276,Month-to-month,Bank Transfer,Female,26229.950091706687,CUST01212,1
88.0941074393771,309.2927175046154,4.67764652724362,502.3730416507893,33.18503982273998,One year,Bank Transfer,Female,27246.865886068495,CUST01213,0
53.82867330052635,262.4560938766399,6.165636069535918,298.9294174431233,32.82790171943221,One year,Mailed Check,Female,14127.663333017923,CUST01214,0
64.17292789324617,192.69947102620594,4.874005040657114,484.3426091349336,29.08344066807806,Month-to-month,Bank Transfer,Female,12366.089259231394,CUST01215,0
38.24766088933103,263.3830454085952,10.252238632055938,355.09382305306565,39.7105036187216,Month-to-month,Bank Transfer,Male,10073.785404787224,CUST01216,1
56.61845723762455,305.3216834299253,9.769334431887767,250.29670550733326,38.794475552228036,One year,Credit Card,Female,17286.842676996766,CUST01217,1
49.3200135288241,318.1353303674961,10.246754465001791,292.3579382284293,31.157142163091258,One year,Electronic Check,Female,15690.438797721832,CUST01218,1
42.474863281852805,121.73498671733485,6.474937940373811,401.47770432582666,27.403755879072005,Month-to-month,Mailed Check,Male,5170.676917436965,CUST01219,0
33.73250247904365,219.01017040519235,4.806708697809804,225.72749553142978,31.20511600207532,Two year,Bank Transfer,Female,7387.761116128924,CUST01220,0
105.21527003397543,132.98084793523904,5.793354656040461,546.1542597428993,31.27808561957511,Month-to-month,Mailed Check,Female,13991.6158248532,CUST01221,0
0.0,311.2276547444739,0.2962086669787105,415.7856046729456,31.312942489539157,Month-to-month,Credit Card,Male,0.0,CUST01222,1
69.89875325694477,163.7140073014385,4.9037536122573195,539.7512615928198,35.111534297502985,Two year,Bank Transfer,Female,11443.405001068904,CUST01223,0
33.21376039515191,236.30704111163132,6.522512341728806,461.5617853277047,25.27805842345903,Month-to-month,Credit Card,Female,7848.6454431690345,CUST01224,0
63.83428478600395,305.08466462742064,10.856006366380893,434.0914810775397,39.50153282026635,One year,Mailed Check,Female,19474.861365669272,CUST01225,1
66.72555087949127,302.04750473521534,3.903117636050268,414.3031055925506,38.88065770903551,Month-to-month,Credit Card,Male,20154.28614523299,CUST01226,1
75.21307277106628,239.56765116600045,10.627265695317693,428.31560062821774,42.163093334726796,Month-to-month,Mailed Check,Female,18018.619180741814,CUST01227,1
96.69704900322967,219.18783867186158,5.618725892261598,543.781406696655,24.743801102532075,Two year,Credit Card,Male,21194.817176964996,CUST01228,0
71.4473643821382,179.18399052633498,6.23216490548122,318.00138811876076,37.503967578510284,Month-to-month,Mailed Check,Female,12802.223862580655,CUST01229,0
64.38037650003466,158.41046977995668,6.288477853020079,565.0364087000107,34.48247171531654,Two year,Electronic Check,Male,10198.525685980974,CUST01230,0
76.65383526308962,200.36113456043293,5.5188687668757686,561.4746824081548,33.93870921916466,Month-to-month,Credit Card,Female,15358.449401721158,CUST01231,0
67.78592412396779,177.9946206641555,5.983884968677593,455.17608850472345,22.96691771467778,Month-to-month,Credit Card,Male,12065.529850814873,CUST01232,0
61.87723190958874,304.7327407246332,6.831384055922994,326.4017533677897,15.981997155353325,Month-to-month,Electronic Check,Male,18856.018468262704,CUST01233,0
68.00418521834654,219.15839726645453,5.6161607096064134,400.14480537686217,24.135551115625184,One year,Electronic Check,Male,14903.688239863945,CUST01234,0
70.95623611852025,290.6255415306285,5.418324373363727,463.1811232204948,30.838519921286057,Month-to-month,Credit Card,Male,20621.694546920087,CUST01235,1
59.19949956373468,275.4654841383783,8.433603663012137,398.5783644256061,34.13671896702414,Two year,Electronic Check,Male,16307.41880807389,CUST01236,1
46.44502420989518,134.5920471169677,4.932755974096005,396.6952417189494,28.33358637266378,Month-to-month,Bank Transfer,Male,6251.130886806918,CUST01237,0
83.60759143990686,253.35685516941513,4.740482137415976,426.85175804160644,38.55498022340226,Two year,Mailed Check,Female,21182.556435504113,CUST01238,0
86.48183635737988,348.81752914434446,8.449267349314065,405.0327453992922,33.60219739470867,Month-to-month,Mailed Check,Female,30166.380474046782,CUST01239,1
94.72964101395198,210.98251869914085,7.218377259810374,348.61372194383137,13.333273526412926,Two year,Mailed Check,Male,19986.298256589023,CUST01240,0
48.60201324122313,454.7365448277186,10.42247641859845,489.28887112317227,31.71773527963753,One year,Bank Transfer,Male,22101.111572984835,CUST01241,1
67.1300085921293,117.47349891362403,2.92285296888822,453.16390825080947,42.56182920618229,One year,Electronic Check,Male,7885.996991419073,CUST01242,0
70.10240096438325,278.2143876470666,5.67556306006217,372.00613447482544,24.58344935007566,Two year,Electronic Check,Male,19503.496556895017,CUST01243,0
58.93734083031438,160.63678675224222,6.065767100528086,435.76117799079447,22.276809247229977,One year,Credit Card,Female,9467.50505070343,CUST01244,0
61.226333534614064,185.95838240362522,5.0162956703033705,343.0855837811438,28.039729635088282,One year,Electronic Check,Male,11385.549944601666,CUST01245,0
75.05545627720772,167.04156387165992,3.8657098575325444,452.7913902742507,38.361269096449945,Month-to-month,Credit Card,Female,12537.380793645772,CUST01246,0
109.65780279641311,269.72802512570183,9.13774118283849,320.7592992626872,31.452210081421846,Month-to-month,Bank Transfer,Female,29577.782587900172,CUST01247,1
63.90894032958384,192.48502306450467,6.8738752261141265,309.7108290787478,15.429763657433151,Two year,Mailed Check,Male,12301.513853367998,CUST01248,0
69.34867132977664,295.7978448766866,3.6177485347834226,386.356739748682,31.350861407607958,One year,Mailed Check,Male,20513.187524409594,CUST01249,1
82.70137804475176,258.0367329631269,8.824578788047708,367.6404913262641,31.29694495062376,One year,Mailed Check,Female,21339.993402216216,CUST01250,1
